q.value	cancer.exp	normal.exp	weight
chr9:96713741:96713787	5.48166187960584e-05	0.330254239654871	0.012906281069451	0.962389959537859
chr17:75231575:75231615	3.53636593929688e-05	0.316015873015873	0.01177204438074	0.964086399296725
chr17:73839499:73839523	4.67982682360041e-11	0.66	0.0127021497662588	0.981117720865509
chr10:118900000:118900044	2.56669498054439e-08	0.385208333333333	0.00911790283493383	0.976877260505073
chr17:3814755:3814785	1.06176942741515e-06	0.379475487368244	0.0276045294678738	0.932188935034394
chr19:39283176:39283235	2.24581070834737e-05	0.339425922369811	0.0105749815263522	0.969785845097447
chr3:31310498:31310656	0.000645220715829474	0.558902234947513	0.093957040998711	0.856083777223608
chr18:11948030:11948038	3.90019200014131e-11	0.523839045944309	0.0363895334054996	0.935045203427978
chr8:107447333:107447483	4.29633898460874e-07	0.402739440945017	0.0206655363184024	0.951192032620945
chr20:62200085:62200109	1.64373165598516e-05	0.619390696754871	0.108261667980667	0.851217871022773
chr2:8723890:8723900	0.000195252103162227	0.519606060606061	0.083514473779349	0.861529380914792
chr4:102711896:102711974	3.04466851303328e-06	0.400488510441341	0.0342479111835218	0.921221435610301
chr19:38886138:38886154	3.55507130428108e-10	0.695238095238095	0.0519827529974516	0.930431875502134
chr4:81189711:81189729	2.75633518686581e-09	0.367432063841315	0.0135710483956734	0.964380741364569
chr6:1620159:1620204	1.13668878664492e-10	0.308553461356262	0.00345309155725398	0.988932631302102
chr14:74981388:74981406	1.46154477703987e-08	0.443463020708771	0.0218231597529822	0.953097339509794
chr9:5841793:5841956	7.40026211849117e-07	0.468660353323405	0.056181004459197	0.892956216909895
chr7:27197885:27197933	2.56724686934397e-06	0.432195767195767	0.0302177981059526	0.934652007697404
chr6:163670668:163670704	2.83643489943977e-08	0.461800434681022	0.0378510355913899	0.924245123164046
chr13:79182034:79182044	2.07794615580966e-08	0.367709470441781	0.0115401438265664	0.969571112553852
chr6:20024352:20024422	1.3720987063338e-11	0.481748921704302	0.0258275419582763	0.949115958269795
chr15:99993103:99993143	5.54644611961138e-05	0.433329844675889	0.0888668970767272	0.829821042585465
chr3:127634083:127634161	9.54678678461655e-07	0.38051296566517	0.00319607184008021	0.991670584928466
chr3:148336056:148336126	0.000176083874116026	0.443933999131567	0.0415046281065867	0.914500771513132
chr3:38081466:38081537	2.78191951439931e-08	0.670259432265517	0.0428761469503968	0.939876584200807
chr7:156796586:156796676	2.78289744483149e-05	0.30520202020202	0.00148857224951965	0.995146338733051
chr16:56313147:56313258	0.000143925734516497	0.420051890523651	0.088007845281396	0.826776579447015
chr1:155265254:155265284	9.23118801774531e-05	0.347121212121212	0.0310908241411564	0.917795254618527
chr9:69197259:69197281	2.18253177381716e-05	0.456485230315864	0.102964110557277	0.8159545413056
chr8:105235918:105235943	4.2919510759106e-05	0.36687962962963	0.0238577867506727	0.938941637656087
chr7:3134380:3134520	7.112928455752e-08	0.691635546175249	0.0950575498062559	0.879168191138555
chr2:45155915:45155930	0.000296363382123744	0.379215501569079	0.0466111031842116	0.890539711084477
chr16:86613029:86613062	4.09629416053192e-06	0.354963885158522	0.00824932460301545	0.977287927913108
chr16:54324380:54324392	1.39548038149354e-07	0.406490032936251	0.00914626055381237	0.977994557508412
chr5:76373530:76373539	0.000863382896854827	0.420959595959596	0.0437055840448799	0.905941770707978
chr12:133348115:133348260	2.61634741773588e-05	0.661646963836747	0.120177666953285	0.846285647419619
chr20:43945282:43945292	2.16437489294458e-06	0.341885229984877	0.0315643499427067	0.915478951807022
chr6:43083293:43083338	0.000392028872101927	0.58385814826713	0.0992193560793735	0.854746561776623
chr11:123355219:123355301	6.26300583901612e-08	0.478370964547435	0.0587196013898014	0.890670949903329
chr7:149487306:149487319	0.000292730552226607	0.491666666666667	0.0455978556557198	0.915129598621889
chr7:27209526:27209582	5.55851508736387e-10	0.301727156769475	0.00101547638945771	0.996645743683796
chr6:19692010:19692112	1.38811670093225e-06	0.357971116419414	0.0223505781984127	0.941232439498693
chr14:75800718:75800727	5.61177046627798e-11	0.537679871287486	0.0290230781156149	0.948786082468453
chr2:43020374:43020394	2.1234452233933e-08	0.437636123794126	0.0071795133458524	0.983859575189365
chr3:157824208:157824217	2.98205362118447e-07	0.324920634920635	0.00336577866924157	0.989747432333747
chr19:23254232:23254336	7.97032912543351e-07	0.443538073112773	0.0412406197216142	0.914928976188104
chr2:69064579:69064611	0.000162669563936616	0.461309523809524	0.0492267973678157	0.903578265980578
chr20:62199644:62199673	6.8009140510825e-18	0.511632911262728	0.015425681680596	0.970732510792676
chr4:41748362:41748433	1.2663518718417e-10	0.312727272727273	0.0108969667609932	0.966328335670331
chr6:20320098:20320141	1.33573043627451e-06	0.523674990657149	0.0850690498887351	0.860254812823382
chr13:109793301:109793322	4.42024389905419e-08	0.550823528044029	0.0540465409522161	0.910647684978191
chr8:121021099:121021235	2.26618926549482e-10	0.644444444444444	0.0299993114836278	0.955519921090607
chr8:57069774:57069786	6.98982915833684e-10	0.323600460347406	0.00566707674458147	0.98278883853953
chr21:46902922:46902964	0.000285526689771298	0.601169122720326	0.126227718319344	0.826466501918091
chr17:36666562:36666605	3.89194984652958e-10	0.416489799456687	0.00769362111251042	0.981862513385868
chr19:3688173:3688181	1.29469655740097e-06	0.502043141790679	0.0755209453452906	0.869242310892659
chr7:139876374:139876418	0.000180750797250704	0.381111111111111	0.0337436907130002	0.918661443558976
chr9:87905154:87905186	2.53249204990457e-05	0.51562363190699	0.0461477064075971	0.917853220233613
chr8:10588937:10588948	4.61609994802177e-17	0.605644013880856	0.00235571100286223	0.99612547357104
chr6:100901494:100901618	2.1380838253014e-05	0.466374477719016	0.0782709398017832	0.856290097586667
chr11:1332088:1332114	3.89653068703152e-06	0.626570079639076	0.166040268436144	0.790514634537188
chr10:6094775:6094827	2.15409935264324e-09	0.42028129395218	0.0484925670056173	0.896554456115498
chr22:50319330:50319373	4.60612069512428e-11	0.565471014492754	0.0360520971783681	0.940065316728712
chr2:63284573:63284714	4.85186646218603e-05	0.4614893323856	0.023393649163355	0.951754031274465
chr8:8654900:8654936	6.39206219790186e-08	0.47906258945836	0.0476087066234248	0.90960451617999
chr3:194118678:194118738	5.19694688127681e-06	0.325804093567251	0.00213524800481322	0.993488893419809
chr11:67778031:67778074	0.000734050744336984	0.512687688810801	0.140451446719535	0.784959376832486
chr22:40796311:40796475	6.96206393000609e-14	0.613314178188028	0.0192377049213424	0.969587150975225
chr1:221049959:221050007	0.000719696503407828	0.352474740729793	0.043873372816379	0.889305962821826
chr11:63637374:63637410	3.01358529644901e-10	0.32975741975742	0.015608151824596	0.954806868116299
chr9:36458494:36458734	5.17904279140414e-11	0.40225315986754	0.0258185270798296	0.939686440689538
chr8:142276277:142276297	3.25498501462357e-09	0.506406520140218	0.0421570077388439	0.923150181161629
chr7:1552786:1552837	1.37088464540329e-06	0.541922077922078	0.0449643663325967	0.923384895369836
chr3:133661417:133661556	7.51873158123977e-13	0.388995795124827	0.0256498478493723	0.938140317439756
chr20:34078658:34078800	2.93557538323395e-08	0.653034471506544	0.0363131416164028	0.947322452525956
chr4:41748856:41749020	0.0009766202269841	0.425185185185185	0.0807802629294979	0.840344309615411
chr4:114277289:114277305	2.12710188608274e-06	0.527871899087177	0.0765744842224266	0.873314678792272
chr15:64244503:64244684	2.92196636916672e-12	0.684920634920635	0.0768085658402659	0.899165522650909
chr21:38069939:38069956	1.14139591761701e-05	0.418187830687831	0.00509249997759315	0.987968966170511
chr4:184828385:184828403	1.18351693466406e-06	0.374030131120236	0.0506128474247276	0.880810822309715
chr2:196401030:196401147	3.01699054665689e-05	0.417471304013346	0.0158804727478204	0.963354314902065
chr19:44029921:44029980	7.22269302027107e-07	0.40703089569161	0.00327016914698755	0.992029830221684
chr14:91225488:91225519	0.000165354315548477	0.328752942819065	0.0280745031580195	0.921321906499809
chr14:38080503:38080552	7.11336431075115e-10	0.371095172575764	0.0211256611337193	0.946138350342279
chr11:77530415:77530612	7.60317033294242e-06	0.32987765409194	0.00143265518767894	0.995675790497452
chr1:860652:860669	3.96620666698363e-06	0.441944444444445	0.024963170698514	0.946535096261236
chr13:31480961:31480979	0.00034228202105815	0.360644144357279	0.057405914787709	0.862681720688863
chr11:67171584:67171666	3.47171831593423e-08	0.365298940825257	0.0164958009213648	0.956794059431253
chr12:22094594:22094657	2.52304165647369e-08	0.376928028369419	0.0115044759822135	0.970382303609178
chr11:65408370:65408410	6.32827404092842e-11	0.70396889726371	0.0567262677904506	0.925428383935618
chr21:38074487:38074667	1.05478983255749e-05	0.366666666666667	0.0110900043513762	0.970642465898778
chr19:4916881:4917023	4.25865710773951e-10	0.465456731682664	0.0262343321979918	0.946644683775747
chr14:38080557:38080579	0.000112026256807549	0.477726101729079	0.0875073892377889	0.845183644217362
chr17:46619163:46619183	1.17481851582776e-13	0.405900704301336	0.0136778546022444	0.967400968633892
chr12:52652454:52652489	3.52449804818898e-10	0.36501664470492	0.00422643381510057	0.988553790007275
chr2:171786280:171786350	2.00795492424849e-05	0.417471304013346	0.0108019898780768	0.974777811196382
chr2:66667886:66667913	4.26611442369389e-10	0.391729512317747	0.0265364439133483	0.936556051196558
chr3:197840391:197840554	5.44370855511466e-08	0.482542280116417	0.0175317087852151	0.964941770269392
chr17:37894402:37894439	1.9631651009237e-08	0.501754096520763	0.0227390156085438	0.956645730739477
chr17:62774587:62774620	1.54355618051983e-05	0.395001365384966	0.0674003939423614	0.854238456963461
chr11:2847667:2847695	1.06722199659429e-06	0.449874463523642	0.0407970382211273	0.916854681643303
chr5:42949496:42949542	3.47739352925416e-07	0.466448341025254	0.005518293169908	0.98830787439176
chr17:79134306:79134315	6.4531377742314e-05	0.335449735449735	0.00737228896216125	0.978495287825197
chr2:19561301:19561322	4.17231933200962e-05	0.472481962481962	0.0398270348813827	0.922259739558827
chr5:132161708:132161721	1.06949792568827e-18	0.378295918810734	0.0246508165926373	0.93882363492048
chr3:127469356:127469468	8.8662529065499e-05	0.416666666666667	0.0581689809644447	0.87749660065616
chr4:24801800:24801810	1.69181549322534e-18	0.388851426744489	0.0102575989437993	0.974298754767298
chr14:73181172:73181203	2.73123375961658e-09	0.513223630038672	0.0313384934280732	0.942451940600333
chr6:20024006:20024141	3.11760415928928e-09	0.649614043223294	0.0527384130884555	0.924911755323816
chr3:170137456:170137470	5.4764508763013e-09	0.367261482555011	0.0058431853772413	0.984339018298473
chr3:149341800:149341829	0.000120212750319436	0.333333333333333	0.0150544598695033	0.956788210829366
chr9:96715356:96715374	4.95034248842928e-06	0.338677529179558	0.0262138913536429	0.92815974868541
chr16:75109331:75109460	9.45311911531369e-08	0.516534391534392	0.0331998846340634	0.939607395657661
chr2:170625432:170625438	0.00032928685915142	0.425808080808081	0.0585339583802955	0.879147475039783
chr22:44391923:44391940	0.000159866005578095	0.422146754109624	0.077743789627454	0.844478375113365
chr1:145562732:145562809	5.19599621411387e-09	0.395194436602028	0.0103098411630227	0.974575259181369
chr19:6753492:6753523	3.60664069195037e-10	0.453975068660539	0.0277339393185126	0.942425948323311
chr14:24641001:24641021	6.56189561494327e-12	0.311876483165957	0.00319917572607078	0.989846325364134
chr4:8202378:8202403	0.000214212389379864	0.47	0.0852462403014294	0.846471287666619
chr5:115298830:115298848	4.34290041976087e-10	0.456104425114738	0.00210305605488294	0.995410253779544
chr9:139716146:139716160	7.29444225894437e-08	0.628964772069513	0.107576407365873	0.853943797890108
chr3:122296676:122296709	4.05193979246964e-06	0.369494949494949	0.0148676527720645	0.961318680109944
chr2:74726214:74726229	7.78261020387453e-08	0.37908778671269	0.00100185556261414	0.997364159789736
chr12:114852336:114852359	6.42359290755403e-08	0.404909058896554	0.00801877064357769	0.980580696988847
chr19:45901780:45901885	2.22726680781828e-06	0.494354584961739	0.0261380047870581	0.949782176918843
chr2:131797613:131797636	1.22645642494949e-09	0.360208876374851	0.0297998756053819	0.923591777225317
chr2:27529569:27529584	2.3138208671762e-11	0.502691431719296	0.00144166907841522	0.997140300694134
chr10:94822392:94822422	6.03098228326655e-10	0.357173017748352	0.0122489005392085	0.966843059567262
chr13:50701694:50701724	3.29536239161412e-12	0.363804743010203	0.00672338681849552	0.981854584639488
chr11:64290555:64290746	3.82030481091149e-09	0.712348629076087	0.0419262248950172	0.944415189404387
chr10:11212536:11212603	2.67649451113861e-07	0.362509712509712	0.0283399470899471	0.927491437196145
chr9:129377680:129377714	3.83665671860897e-10	0.30695546415617	0.0006072739842827	0.998025528098903
chr15:74658177:74658190	7.25959666575039e-08	0.412727272727273	0.00108631942421856	0.997374858040379
chr2:25500296:25500316	0.000169959483391687	0.430305676370516	0.051080170495883	0.89388933881544
chr10:102986952:102986973	6.52582295967105e-06	0.392316017316017	0.0280048559642837	0.933372673724895
chr21:44819226:44819239	3.9291910543053e-05	0.630331106801695	0.0918989671626534	0.87275665958049
chr12:115109842:115109855	5.86318274733273e-09	0.362664378268652	0.0195221935638657	0.948919729256158
chr22:39148239:39148256	1.904835209313e-16	0.476181563243359	0.0180281812911621	0.963521194208458
chr20:43726616:43726631	0.000109157041338541	0.437548458974453	0.0512394161356699	0.895170443570995
chr19:50058236:50058275	2.91129740034009e-13	0.574824889465067	0.0476793320079651	0.923407214982187
chr15:96903029:96903092	9.39797189056656e-06	0.663888888888889	0.0597349559906604	0.917450265889727
chr4:94755870:94755918	4.93274225945639e-09	0.340997606684242	0.0190584722503092	0.947068044770399
chr6:37551119:37551243	2.56322904497346e-07	0.651186299081036	0.0813924062206462	0.888896024916356
chr7:36679543:36679660	0.000372386535724527	0.477225225225225	0.0953418335950121	0.833483550745197
chr20:22557794:22557968	1.41595828005487e-08	0.341198765432099	0.00337220058116726	0.990213335092669
chr1:1118430:1118437	0.000103341983586958	0.366322380992417	0.0317926959642499	0.920141944366226
chr17:16570355:16570361	1.97945109570645e-05	0.609318970335403	0.154451306047031	0.797777799394625
chr6:166976776:166976796	1.95375964431304e-05	0.501997800769731	0.0901682119508022	0.847731531337723
chr4:16084937:16084953	1.40320121324522e-06	0.38	0.0400951971843625	0.904556877933631
chr3:151936218:151936283	3.92166111768851e-05	0.62769018377015	0.113995089210224	0.846302611952711
chr12:114878759:114878791	1.31682647318484e-08	0.323104651327659	0.0107756632604509	0.967725970086783
chr2:220299635:220299643	5.73205927770489e-08	0.330941520467837	0.0027939751511789	0.991628175043243
chr21:38076854:38076871	5.16987338678621e-07	0.327687244023599	0.0142894746155616	0.958215066006762
chr7:130641699:130641745	2.76246948080493e-06	0.611863537243087	0.0562900609463538	0.915752813276935
chr2:157186445:157186485	1.2581259677638e-05	0.566269841269841	0.103298789860108	0.845723373142819
chr11:65661646:65661754	1.08726353654461e-07	0.425710705334766	0.0373237571322633	0.919393133432436
chr9:134128101:134128135	4.59212942481418e-09	0.377648891841037	0.00541906096832157	0.985853525651052
chr3:129694365:129694378	4.29346845186484e-08	0.341338316612187	0.00218772514579968	0.993631559533001
chr20:30816216:30816330	7.63276012809764e-06	0.736950982787281	0.121347918346017	0.858618112890755
chr2:233925180:233925317	1.16608263569167e-12	0.364723867695926	0.0144025719223813	0.962011164568524
chr17:17415395:17415403	0.000131074576881044	0.636666666666667	0.114313501360467	0.847780931870978
chr9:1045788:1045818	2.47539335940654e-08	0.343599716611759	0.0152286927779842	0.957559957964634
chr22:45125519:45125586	0.000820247642196357	0.598308484819813	0.192816385869169	0.756275661386745
chr13:113344799:113344867	2.82963679509547e-05	0.405194805194805	0.0325183362458742	0.925708567627547
chr4:16085139:16085180	2.8721887084441e-05	0.303792688054031	0.00104248924746136	0.996580154374932
chr6:157970252:157970307	6.26785610402833e-08	0.437693685197214	0.0120730269103239	0.973157135498642
chr16:75600626:75600642	3.82180198083064e-05	0.504523809523809	0.0578223194137656	0.897176638304583
chr21:38081477:38081492	5.25320390963929e-09	0.317176156661175	0.00815575121371991	0.974930982740076
chr19:16482519:16482633	5.33932975119306e-19	0.301643273937392	0.00116455463636181	0.996154146206038
chr18:18823158:18823243	3.54543043550792e-05	0.36984126984127	0.00283816425120773	0.992384435545473
chr7:158362709:158362731	5.08932443543181e-09	0.384709271020696	0.0144252141641315	0.963858762648756
chr8:145925522:145925533	3.12575029428721e-05	0.6	0.0702076158902282	0.895244974503949
chr9:87904983:87904996	0.000124320891328625	0.542222222222222	0.082827162808886	0.867487010158783
chr1:178455974:178456004	2.09982448379103e-05	0.338148148148148	0.0170476780139516	0.952004847021565
chr6:75916962:75916992	1.44013132617499e-07	0.498987410675966	0.0129113362516724	0.974777558395748
chr2:27301795:27301826	3.97742329194312e-08	0.635255022926278	0.112382563735518	0.849683100822544
chr17:39464701:39464813	1.49845764458582e-11	0.529491815543092	0.0234547394814894	0.957582266733814
chr13:79170266:79170271	7.98728056962405e-07	0.31	0.00312401626045791	0.990023070418657
chr10:121277212:121277385	0.000316828120400525	0.402777777777778	0.0431094032743537	0.903317688630045
chr13:79170302:79170323	1.69694402740925e-06	0.452430323351703	0.0134651944290649	0.971098252901842
chr16:68676460:68676466	2.96123113795064e-06	0.36626211951103	0.0231831777995945	0.940471285801396
chr17:1960297:1960323	2.35144146654767e-06	0.537824361770069	0.0420482437056013	0.927487100945027
chr2:25384521:25384555	2.78702325716246e-08	0.500304966289303	0.0766063333282739	0.8672129781839
chr19:3179353:3179432	2.3996489922738e-22	0.793612805046912	0.0236237527593635	0.971093127768565
chr2:43397997:43398041	1.97621771885718e-10	0.391419295640628	0.0526821903642299	0.88137353279729
chr21:44819309:44819337	4.44773847944016e-09	0.431625649959139	0.0561628588267569	0.884862275729812
chr19:47152996:47153006	8.26212884925304e-06	0.387037037037037	0.0368312684451724	0.913106811788459
chr19:10842473:10842660	8.70342657540792e-05	0.580813546297965	0.0684378326337276	0.894589622980334
chr3:128211282:128211310	5.16548922711593e-08	0.373265748570022	0.0111919158600415	0.970889081177162
chr11:63974228:63974540	5.46082642062042e-09	0.309858487116278	0.00940633799573612	0.97053750599542
chr5:115152519:115152539	1.1888172519017e-05	0.413333333333333	0.00060971449771535	0.998527057041035
chr19:4108900:4108936	1.07868608157479e-14	0.540276304878564	0.0116183034966329	0.978948329408693
chr5:172370231:172370335	1.40218812605924e-05	0.55040404040404	0.0922457519746522	0.856460310003034
chr8:145025336:145025434	4.06282998845404e-05	0.33915225379445	0.0297569363280666	0.919338045446403
chr7:2758845:2758885	0.000222804112896821	0.406150465228863	0.0589337190533235	0.873283760134131
chr4:102711857:102711879	3.0360248397981e-07	0.323078784309853	0.0133037409013824	0.960450558800496
chr1:203032620:203032687	5.61700931826657e-06	0.651587301587302	0.0643464914178129	0.910122287777868
chr5:176023813:176023852	8.03268944414671e-07	0.475	0.0143954247179467	0.970585289541186
chr2:119611407:119611447	1.67531650290631e-06	0.312962962962963	0.00849703374790943	0.973567368148915
chr3:192125879:192125900	8.87592281979309e-09	0.417713440075311	0.0083886979326938	0.980312940996001
chr18:9404557:9404633	2.26197914677798e-10	0.357415135823677	0.0306530489519266	0.921011177534042
chr21:38076401:38076508	2.39219217435024e-05	0.346763668430335	0.0212146426216474	0.942348116765364
chr1:47899900:47899973	4.17255518918487e-07	0.406338260784112	0.0594774656954743	0.872315462285963
chr14:105527019:105527137	2.85229536013467e-09	0.328020878311817	0.0123796884681296	0.963631998074396
chr3:50312991:50313021	3.65009124503005e-24	0.555966570466571	0.00759190406211849	0.986528631179812
chr22:47070183:47070285	1.33129378733436e-14	0.514291274045092	0.0268239716894358	0.950428357173666
chr14:27065959:27066053	0.000261098496089284	0.431002331002331	0.0491570696979228	0.897623435829366
chr16:3641015:3641054	0.000145391446537925	0.844444444444444	0.185849680726218	0.81961492724669
chr11:48044297:48044518	9.86788876928596e-07	0.677081566394514	0.0711721577138913	0.904882320768002
chr7:27197712:27197726	3.77110181837152e-05	0.345790987133954	0.0147541516289863	0.959078212288178
chr16:2317491:2317523	6.02897457520228e-15	0.526070837297782	0.0353641064396776	0.937011212369042
chr9:136728062:136728085	0.000354086139382056	0.426527460387882	0.0289873518978707	0.9363635361221
chr7:557581:557595	1.36928378450762e-08	0.614131131131131	0.0190165914667726	0.969965000602475
chr9:134148582:134148640	6.96206393000609e-14	0.568561733363768	0.0137544155319244	0.976379814370582
chr1:221050095:221050115	0.000203053110053768	0.495449341822711	0.0632858985468624	0.886733654914979
chr14:38066924:38066944	3.54297003894153e-08	0.365098420607641	0.0215990212916085	0.944144907746155
chr4:1210659:1210715	4.38714189333678e-19	0.483715107672294	0.0163153983755079	0.967371194000815
chr4:1210785:1210901	7.99479645420212e-06	0.502822815292125	0.0344387135850294	0.935899535451562
chr9:1045544:1045552	4.22247666317479e-05	0.327492334892967	0.0112174605525431	0.966881794670896
chr3:181438113:181438133	2.36245599133778e-11	0.864037932518779	0.0777537245532254	0.917440631407844
chr2:63284055:63284066	2.49193955176072e-05	0.413333333333333	0.00832418741995548	0.980258415870101
chr10:13390041:13390139	0.000813067121947154	0.551111111111111	0.0718045874102123	0.884728242391929
chr18:11947874:11947897	5.65979120115532e-08	0.44	0.0231704541821748	0.949974239563516
chr9:6645173:6645184	5.15400682347957e-06	0.466666666666667	0.0483710377112414	0.906082530851471
chr8:142414178:142414227	2.63115343918396e-05	0.573584327334843	0.0534428740285543	0.914767853910725
chr13:28498832:28498881	2.07463725637541e-08	0.398848910945685	0.00701939519863891	0.982705239378453
chr22:50752816:50752852	0.000180587385653392	0.533333333333333	0.0663953077050218	0.889291084064175
chr7:87228807:87228922	4.75080029762673e-08	0.527494553376906	0.0178455282044714	0.967276331215701
chr11:128609074:128609245	9.34601657502935e-05	0.372222222222222	0.0416013243875945	0.899470862089877
chr22:47070690:47070785	5.25213340402697e-05	0.579570488402274	0.0930042609988954	0.861719071253118
chr13:96294381:96294499	3.52454028142402e-09	0.329160080270372	0.00538053822938266	0.983916636928838
chr5:179507584:179507627	0.000122190509902222	0.527895453903698	0.0795718049880317	0.869010545303786
chr3:16379798:16379845	3.72680626275091e-06	0.344814814814815	0.0086207218563585	0.975608785869263
chr8:28637012:28637063	2.81440544105554e-07	0.787746783196935	0.155017944935386	0.835570911480231
chr12:106978557:106978647	3.5153416985122e-05	0.371111111111111	0.00449209697504668	0.988040312547021
chr9:96715305:96715335	1.72786393204395e-08	0.35934994396523	0.00211219837353244	0.994156515645412
chr10:79380018:79380032	1.29733739095293e-05	0.732217727692826	0.161393048128399	0.819392231500253
chr8:145104050:145104058	3.60550982698984e-05	0.314716480343126	0.00800957987182202	0.975181490250625
chr12:51718198:51718251	2.4845735834774e-10	0.756523230905234	0.0862222480548297	0.897688863117692
chr7:155259609:155259665	1.26521598030404e-08	0.381041516342406	0.001573825870971	0.995886662929232
chr19:4109138:4109269	3.88802677999116e-14	0.537275485956696	0.0169160314449123	0.969476199267313
chr12:52652502:52652523	4.04079806098581e-13	0.430506769374416	0.00704837720115606	0.983891454011412
chr2:66673336:66673372	5.06991948460257e-06	0.323252429052429	0.00518917944642583	0.984200602749015
chr2:97428602:97428718	2.87883393272331e-07	0.456620689836223	0.0447581064446563	0.91072995751583
chr2:46926601:46926631	6.84396829673263e-05	0.406144826182238	0.0471591139874822	0.895965797319508
chr17:17295442:17295619	2.14724846619636e-16	0.555194500996777	0.0163985025671157	0.971310875981913
chr16:28996532:28996602	3.89070330966959e-05	0.364593941246894	0.0323318533203535	0.918544338103288
chr8:23572091:23572113	1.94971744719855e-07	0.404575692363892	0.00113331381447324	0.99720658452927
chr16:2317602:2317631	3.72770343748743e-06	0.376995846675176	0.0482218888197149	0.886594831789902
chr10:50494659:50494871	0.000130341753463177	0.59679389527716	0.14550243991552	0.80398335136903
chr7:95402297:95402335	7.70027071847412e-08	0.385555555555556	0.00112663906142167	0.997086395295398
chr17:15244821:15244853	2.74483111239703e-05	0.320312507035911	0.0101669499503261	0.969235758122329
chr19:35537038:35537179	7.18755003906165e-07	0.438988630740402	0.0405072334774614	0.915521203621776
chr3:192126077:192126114	3.11866018719119e-08	0.315557061186013	0.00504211128735287	0.984272849962606
chr18:9735515:9735556	2.09795010421777e-08	0.457265610337189	0.0265123013179926	0.945197371191908
chr2:43398069:43398085	1.69672681860008e-09	0.38850562037226	0.0455867268337829	0.894983804420434
chr12:124877816:124877872	1.89903470010946e-08	0.838417874396135	0.129154382708033	0.866517067061661
chr1:208132616:208132726	5.99382536361664e-08	0.303953130933678	0.00123523705038923	0.995952542167486
chr17:61512658:61512683	1.10365298696184e-10	0.396256918452926	0.0177382830732399	0.957153409006073
chr19:42071605:42071726	0.000156714808936882	0.37	0.0264729967524999	0.933228752098278
chr10:101292552:101292646	3.28768540047329e-05	0.361252877219264	0.00191519609946945	0.994726419417963
chr22:23558663:23558927	1.81084384619451e-09	0.478452571630243	0.0241105535587149	0.952024825638273
chr16:85169901:85170126	2.79595624018915e-09	0.46655762529264	0.0182606094099299	0.962335143146725
chr9:132358304:132358316	0.000574619595467213	0.557968081867811	0.0827760484299975	0.870812630945953
chr5:137795191:137795306	3.91705668739797e-12	0.507280940458174	0.0244515954617589	0.95401523546146
chr22:50319158:50319194	0.000138169967277362	0.623145299145299	0.104710205349902	0.856138746353889
chr12:115103722:115103767	1.68322404198187e-17	0.4938449200043	0.0213023713124753	0.958647998986806
chr16:17331467:17331495	1.77791144191176e-15	0.569379509938743	0.0180146262952785	0.969331279997488
chr12:123131513:123131635	2.08666872350162e-06	0.472161180893715	0.0429962642418454	0.916537624278086
chr13:114875997:114876008	5.10015947610148e-06	0.391301922709354	0.0479661715618866	0.890804335239818
chr10:102986890:102986903	0.000163524380806948	0.482029089498919	0.0338643770346669	0.934357809835798
chr16:88758508:88758570	7.46615778988579e-17	0.408216411181884	0.00456386608434527	0.988943594605413
chr17:79134237:79134248	1.17019698687612e-06	0.499047619047619	0.0375123273918687	0.930087350647782
chr3:129295780:129295896	9.27690905887181e-12	0.610714285714286	0.0307217832420305	0.952104683960136
chr15:96890743:96890812	2.14724846619636e-16	0.640547789671629	0.0223510579481294	0.966282852914311
chr2:219847214:219847286	9.42135331032701e-06	0.336383026539915	0.00511111640670358	0.985033077397458
chr10:6213930:6214079	2.28477607447968e-05	0.513438864165517	0.0361539606158106	0.934216825646886
chr11:45114836:45114845	2.14724846619636e-16	0.711568241156976	0.0488017547472202	0.935818410760425
chr4:81952496:81952527	6.86891922189805e-06	0.433333333333333	0.0653900496150639	0.86888513382211
chr4:159091800:159091863	7.66615623954327e-05	0.409458135180925	0.0648690946963189	0.863239783402047
chr19:16197202:16197336	7.311328930299e-05	0.470909744189226	0.0589755831866824	0.888701233757989
chr11:64068293:64068310	0.00022094729948829	0.333333333333333	0.0202602519785738	0.942701867850057
chr7:633049:633101	2.68946301525862e-07	0.363279008473713	0.0294817067692707	0.924937231181505
chr1:9764969:9765037	8.08274022011902e-06	0.456193822517352	0.0425692698814166	0.914650320903493
chr22:47070412:47070453	0.000713983903058749	0.466069264069264	0.0468260630511399	0.908702496249986
chr11:68125151:68125185	0.000376059191627066	0.868253968253968	0.330755003123136	0.724143012255153
chr14:105531892:105532022	0.000273904631441258	0.508333333333333	0.0444659906616163	0.919562147181601
chr3:50313747:50313762	6.33390380052541e-22	0.509219245377307	0.0103265691566517	0.980123852665592
chr6:42072513:42072527	2.15606784458406e-05	0.345037037037037	0.00213277787525262	0.993856672488098
chr11:88242385:88242459	1.05491891395722e-07	0.411513491187072	0.00738158106172052	0.982378448564474
chr15:41795065:41795089	1.55825383879291e-06	0.363492063492063	0.0233336216236534	0.93967923402844
chr18:46298176:46298192	6.23166570504478e-05	0.878920896385148	0.285254293533275	0.754973052162997
chr5:1495316:1495431	1.32019436019208e-11	0.576535539705536	0.049914566159266	0.920321561618447
chr3:138679355:138679366	2.4933920726912e-07	0.35746710044765	0.00624221958440333	0.982837339488982
